;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Mass density, kg/m3;Mass density, kg/m3_std
895178;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;20000.0;738.5;0.5
895179;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;25000.0;742.6;0.5
895180;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;30000.0;746.5;0.5
895181;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;35000.0;750.3;0.5
895182;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;40000.0;753.8;0.5
895183;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;45000.0;757.3;0.5
895184;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;50000.0;760.6;0.5
895185;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;55000.0;763.8;0.5
895186;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;60000.0;766.9;0.5
895187;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;313.15;65000.0;769.9;0.5
895188;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;333.15;35000.0;735.4;0.5
895189;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;333.15;40000.0;739.2;0.5
895190;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;333.15;45000.0;743.0;0.5
895191;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;333.15;50000.0;746.6;0.5
895192;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;333.15;55000.0;750.2;0.5
895193;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;333.15;60000.0;753.4;0.5
895194;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.75;333.15;65000.0;756.7;0.5
895195;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;35000.0;763.4;0.5
895196;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;40000.0;767.0;0.5
895197;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;45000.0;770.6;0.5
895198;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;50000.0;774.0;0.5
895199;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;55000.0;777.2;0.5
895200;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;60000.0;780.3;0.5
895201;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;65000.0;783.4;0.5
895203;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;5000.0;727.9;0.5
895204;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;10000.0;733.4;0.5
895205;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;15000.0;738.5;0.5
895206;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;20000.0;743.2;0.5
895207;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;25000.0;747.5;0.5
895208;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;30000.0;751.7;0.5
895210;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;5000.0;763.2;0.5
895211;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;10000.0;767.4;0.5
895212;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;15000.0;771.4;0.5
895213;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;20000.0;775.3;0.5
895214;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;25000.0;778.9;0.5
895215;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;30000.0;782.3;0.5
895216;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;35000.0;785.6;0.5
895217;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;40000.0;788.9;0.5
895218;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;45000.0;791.9;0.5
895219;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;50000.0;794.9;0.5
895220;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;55000.0;797.8;0.5
895221;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;60000.0;800.6;0.5
895222;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;293.15;65000.0;803.4;0.5
895224;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;5000.0;754.6;0.5
895225;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;10000.0;759.0;0.5
895226;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;15000.0;763.3;0.5
895227;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;20000.0;767.3;0.5
895228;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;25000.0;771.1;0.5
895229;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;30000.0;774.7;0.5
895230;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;35000.0;778.2;0.5
895231;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;40000.0;781.5;0.5
895232;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;45000.0;784.8;0.5
895233;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;50000.0;787.9;0.5
895234;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;55000.0;791.0;0.5
895235;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;60000.0;793.9;0.5
895236;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;303.15;65000.0;796.7;0.5
895238;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;5000.0;745.8;0.5
895239;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;10000.0;750.5;0.5
895240;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;15000.0;755.0;0.5
895241;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;20000.0;759.1;0.5
895242;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;25000.0;763.1;0.5
895243;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;30000.0;766.9;0.5
895244;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;35000.0;770.6;0.5
895245;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;40000.0;774.1;0.5
895246;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;45000.0;777.6;0.5
895247;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;50000.0;780.9;0.5
895248;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;55000.0;784.1;0.5
895249;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;60000.0;787.1;0.5
895250;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;313.15;65000.0;790.1;0.5
895252;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;5000.0;737.0;0.5
895253;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;10000.0;742.1;0.5
895254;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;15000.0;746.7;0.5
895255;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;20000.0;751.1;0.5
895256;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;25000.0;755.5;0.5
895257;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;323.15;30000.0;759.5;0.5
895258;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;35000.0;755.8;0.5
895259;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;40000.0;759.6;0.5
895260;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;45000.0;763.3;0.5
895261;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;50000.0;766.8;0.5
895262;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;55000.0;770.4;0.5
895263;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;60000.0;773.6;0.5
895264;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;0.875;333.15;65000.0;776.8;0.5
895266;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;333.15;5000.0;759.4;0.5
895267;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;333.15;10000.0;764.6;0.5
895268;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;333.15;15000.0;769.4;0.5
895269;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;333.15;20000.0;773.8;0.5
895270;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;333.15;25000.0;777.8;0.5
895271;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;333.15;30000.0;781.7;0.5
895273;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;5000.0;793.5;0.5
895274;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;10000.0;797.5;0.5
895275;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;15000.0;801.4;0.5
895276;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;20000.0;805.2;0.5
895277;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;25000.0;808.7;0.5
895278;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;30000.0;812.1;0.5
895279;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;35000.0;815.3;0.5
895280;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;40000.0;818.6;0.5
895281;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;45000.0;821.6;0.5
895282;je050261u;ethanol;heptane;CCO;CCCCCCC;121182-78-3;142-82-5;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethanol__heptane;1.0;293.15;50000.0;824.6;0.5
