;Mixture;x1;x2;SMILES1;SMILES2;Count dens binary;Count actcoeff binary;Count sos binary;Count dielec binary;Count eme binary;Count emcp binary;Mixture Count emv binary;Mixture Count all
655;1-propanol__heptane;1-propanol;heptane;CCCO;CCCCCCC;0.0;0.0;0.0;0.0;16.0;0.0;0.0;16.0
388;methanol__dioxane;methanol;dioxane;CO;C1COCCO1;16.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
576;2-methoxyethanol__water;2-methoxyethanol;water;COCCO;O;0.0;0.0;16.0;0.0;0.0;0.0;0.0;16.0
660;1,2-dimethylbenzene__dibutyl ether;1,2-dimethylbenzene;dibutyl ether;Cc1ccccc1C;CCCCOCCCC;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
468;2-methyl-1-butanol__water;2-methyl-1-butanol;water;CCC(C)CO;O;0.0;15.0;0.0;0.0;0.0;0.0;0.0;15.0
659;1-propanol__nonane;1-propanol;nonane;CCCO;CCCCCCCCC;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
658;butan-2-ol__cyclohexyl alcohol;butan-2-ol;cyclohexyl alcohol;CCC(C)O;OC1CCCCC1;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
657;ethanol__decane;ethanol;decane;CCO;CCCCCCCCCC;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
656;ethanol__nonane;ethanol;nonane;CCO;CCCCCCCCC;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0
467;1-butanol, 3-methyl-__water;1-butanol, 3-methyl-;water;CC(C)CCO;O;0.0;15.0;0.0;0.0;0.0;0.0;0.0;15.0
661;benzene__2-methyl-1-propanol;benzene;2-methyl-1-propanol;c1ccccc1;CC(C)CO;0.0;0.0;0.0;0.0;14.0;0.0;0.0;14.0
398;2-ethyl-1-hexanol__1-nonanol;2-ethyl-1-hexanol;1-nonanol;CCCCC(CC)CO;CCCCCCCCCO;14.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
582;1-butanol__1,2-butanediol;1-butanol;1,2-butanediol;CCCCO;CCC(O)CO;0.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0
409;anisole__phenol;anisole;phenol;COc1ccccc1;Oc1ccccc1;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
405;1-octanol__2-octanol;1-octanol;2-octanol;CCCCCCCCO;CCCCCCC(C)O;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
411;2-ethyl-1-hexanol__1-heptanol;2-ethyl-1-hexanol;1-heptanol;CCCCC(CC)CO;CCCCCCCO;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
401;ethanol__oxane;ethanol;oxane;CCO;C1CCOCC1;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
662;1-butanol__1-methyl-1-(1-methylethoxy)ethane;1-butanol;1-methyl-1-(1-methylethoxy)ethane;CCCCO;CC(C)OC(C)C;0.0;0.0;0.0;0.0;13.0;0.0;0.0;13.0
663;n-butyl alcohol__cyclohexyl alcohol;n-butyl alcohol;cyclohexyl alcohol;CCCCO;OC1CCCCC1;0.0;0.0;0.0;0.0;13.0;0.0;0.0;13.0
469;pentan-2-ol__water;pentan-2-ol;water;CCCC(C)O;O;0.0;13.0;0.0;0.0;0.0;0.0;0.0;13.0
415;1,3-dioxolane__water;1,3-dioxolane;water;C1COCO1;O;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
421;2-propanol__methane;2-propanol;methane;CC(C)O;C;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
423;methanol__tetrahydrofuran;methanol;tetrahydrofuran;CO;C1CCOC1;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
664;1-methyl-1-(1-methylethoxy)ethane__heptane;1-methyl-1-(1-methylethoxy)ethane;heptane;CC(C)OC(C)C;CCCCCCC;0.0;0.0;0.0;0.0;12.0;0.0;0.0;12.0
667;methanol__.alpha.-toluenol;methanol;.alpha.-toluenol;CO;OCc1ccccc1;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
436;p-xylene__2-methoxyethanol;p-xylene;2-methoxyethanol;Cc1ccc(C)cc1;COCCO;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
670;isopropyl ether__1,3-dimethylbenzene;isopropyl ether;1,3-dimethylbenzene;CC(C)OC(C)C;Cc1cccc(C)c1;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
669;1-hexanol__cyclopentane;1-hexanol;cyclopentane;CCCCCCO;C1CCCC1;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
668;tetrahydrofuran__nonane;tetrahydrofuran;nonane;C1CCOC1;CCCCCCCCC;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
428;benzene__methyl tert-butyl ether;benzene;methyl tert-butyl ether;c1ccccc1;COC(C)(C)C;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
666;propyl alcohol__cyclohexyl alcohol;propyl alcohol;cyclohexyl alcohol;CCCO;OC1CCCCC1;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
430;methanol__anisol;methanol;anisol;CO;COc1ccccc1;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
429;benzene__dibutyl ether;benzene;dibutyl ether;c1ccccc1;CCCCOCCCC;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
427;benzene__2-methoxyethanol;benzene;2-methoxyethanol;c1ccccc1;COCCO;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
665;1,2-propanediol__methanol;1,2-propanediol;methanol;CC(O)CO;CO;0.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0
437;ethanol__dibutyl ether;ethanol;dibutyl ether;CCO;CCCCOCCCC;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
435;toluene__2-methoxyethanol;toluene;2-methoxyethanol;Cc1ccccc1;COCCO;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
470;3-pentanol__water;3-pentanol;water;CCC(O)CC;O;0.0;11.0;0.0;0.0;0.0;0.0;0.0;11.0
442;2-ethyl-1-hexanol__2,3-butanediol;2-ethyl-1-hexanol;2,3-butanediol;CCCCC(CC)CO;CC(O)C(C)O;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
676;ethanol__tert-pentyl alcohol;ethanol;tert-pentyl alcohol;CCO;CCC(C)(C)O;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
439;1-pentanol__2-ethyl-1-hexanol;1-pentanol;2-ethyl-1-hexanol;CCCCCO;CCCCC(CC)CO;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
680;1,2-propanediol__1-butanol;1,2-propanediol;1-butanol;CC(O)CO;CCCCO;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
679;1,2-propanediol__ethanol;1,2-propanediol;ethanol;CC(O)CO;CCO;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
678;1,2-propanediol__1-pentanol;1,2-propanediol;1-pentanol;CC(O)CO;CCCCCO;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
443;2-propanol__ethane;2-propanol;ethane;CC(C)O;CC;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
677;butan-1-ol__tert-pentyl alcohol;butan-1-ol;tert-pentyl alcohol;CCCCO;CCC(C)(C)O;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
675;1-nonanol__cyclopentane;1-nonanol;cyclopentane;CCCCCCCCCO;C1CCCC1;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
681;1-octanol__cyclopentane;1-octanol;cyclopentane;CCCCCCCCO;C1CCCC1;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
674;ethanol__.alpha.-toluenol;ethanol;.alpha.-toluenol;CCO;OCc1ccccc1;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
673;ethanol__cyclohexyl alcohol;ethanol;cyclohexyl alcohol;CCO;OC1CCCCC1;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
672;pentan-1-ol__tert-pentyl alcohol;pentan-1-ol;tert-pentyl alcohol;CCCCCO;CCC(C)(C)O;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
671;1,2-propanediol__1-hexanol;1,2-propanediol;1-hexanol;CC(O)CO;CCCCCCO;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
585;isopropyl ether__hexane;isopropyl ether;hexane;CC(C)OC(C)C;CCCCCC;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
441;phenol__1-octanol;phenol;1-octanol;Oc1ccccc1;CCCCCCCCO;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
682;cyclohexane__1-heptanol;cyclohexane;1-heptanol;C1CCCCC1;CCCCCCCO;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
683;propan-1-ol__tert-pentyl alcohol;propan-1-ol;tert-pentyl alcohol;CCCO;CCC(C)(C)O;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
684;methanol__cyclohexyl alcohol;methanol;cyclohexyl alcohol;CO;OC1CCCCC1;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
685;1,2-propanediol__1-propanol;1,2-propanediol;1-propanol;CC(O)CO;CCCO;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
686;methanol__tert-pentyl alcohol;methanol;tert-pentyl alcohol;CO;CCC(C)(C)O;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0
586;isopropyl ether__heptane;isopropyl ether;heptane;CC(C)OC(C)C;CCCCCCC;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
587;isopropyl ether__octane;isopropyl ether;octane;CC(C)OC(C)C;CCCCCCCC;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0
461;naphthalene__heptane;naphthalene;heptane;c1ccc2ccccc2c1;CCCCCCC;5.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0
462;naphthalene__cyclohexane;naphthalene;cyclohexane;c1ccc2ccccc2c1;C1CCCCC1;5.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0
471;3-methyl-2-butanol__water;3-methyl-2-butanol;water;CC(C)C(C)O;O;0.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0
449;cyclohexane__1-octanol;cyclohexane;1-octanol;C1CCCCC1;CCCCCCCCO;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
588;isopropyl ether__cyclohexane;isopropyl ether;cyclohexane;CC(C)OC(C)C;C1CCCCC1;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
590;benzene__isopropyl ether;benzene;isopropyl ether;c1ccccc1;CC(C)OC(C)C;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
591;decahydronaphthalene__isopropyl ether;decahydronaphthalene;isopropyl ether;C1CCC2CCCCC2C1;CC(C)OC(C)C;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
472;furan__water;furan;water;o1cccc1;O;0.0;9.0;0.0;0.0;0.0;0.0;0.0;9.0
451;isooctane__methyl tert-butyl ether;isooctane;methyl tert-butyl ether;CCCCCC(C)C;COC(C)(C)C;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
589;isopropyl ether__tetralin;isopropyl ether;tetralin;CC(C)OC(C)C;C1CCc2ccccc2C1;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0
447;2-ethyl-1-hexanol__butane, 1,4-dihydroxy-;2-ethyl-1-hexanol;butane, 1,4-dihydroxy-;CCCCC(CC)CO;OCCCCO;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
692;.alpha.-toluenol__pentylcarbinol;.alpha.-toluenol;pentylcarbinol;OCc1ccccc1;CCCCCCO;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
696;tetrahydropyran__1-nonanol;tetrahydropyran;1-nonanol;C1CCOCC1;CCCCCCCCCO;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
445;(RS)-2-butanol__water;(RS)-2-butanol;water;CCC(C)O;O;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
687;propan-1-ol__.alpha.-toluenol;propan-1-ol;.alpha.-toluenol;CCCO;OCc1ccccc1;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
688;1-pentanol__tetrahydropyran;1-pentanol;tetrahydropyran;CCCCCO;C1CCOCC1;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
689;butan-1-ol__.alpha.-toluenol;butan-1-ol;.alpha.-toluenol;CCCCO;OCc1ccccc1;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
695;pentan-1-ol__.alpha.-toluenol;pentan-1-ol;.alpha.-toluenol;CCCCCO;OCc1ccccc1;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
690;tetrahydropyran__decane;tetrahydropyran;decane;C1CCOCC1;CCCCCCCCCC;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
691;1,4-dioxane__tetrahydropyran;1,4-dioxane;tetrahydropyran;C1COCCO1;C1CCOCC1;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
694;2-propanol__cyclohexyl alcohol;2-propanol;cyclohexyl alcohol;CC(C)O;OC1CCCCC1;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
693;cyclohexane__1-nonanol;cyclohexane;1-nonanol;C1CCCCC1;CCCCCCCCCO;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0
455;ethylene glycol__bis(2-hydroxyethyl) ether;ethylene glycol;bis(2-hydroxyethyl) ether;OCCO;OCCOCCO;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
456;1,2-ethanediol__3,6-dioxa-1,8-octanediol;1,2-ethanediol;3,6-dioxa-1,8-octanediol;OCCO;OCCOCCOCCO;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
454;1,2-ethanediol__3-oxa-1,5-pentanediol;1,2-ethanediol;3-oxa-1,5-pentanediol;OCCO;OCCOCCO;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
453;isopropyl ether__isooctane;isopropyl ether;isooctane;CC(C)OC(C)C;CCCCCC(C)C;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
452;3-oxa-1,5-pentanediol__3,6-dioxa-1,8-octanediol;3-oxa-1,5-pentanediol;3,6-dioxa-1,8-octanediol;OCCOCCO;OCCOCCOCCO;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
479;2-methylpropane__1,4-dimethylbenzene;2-methylpropane;1,4-dimethylbenzene;CC(C)C;Cc1ccc(C)cc1;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
478;octane__1,3-propanediol;octane;1,3-propanediol;CCCCCCCC;OCCCO;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
477;1,2-dimethylbenzene__methoxymethane;1,2-dimethylbenzene;methoxymethane;Cc1ccccc1C;COC;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
474;1,4-dimethylbenzene__butane;1,4-dimethylbenzene;butane;Cc1ccc(C)cc1;CCCC;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
476;propane__1,4-dimethylbenzene;propane;1,4-dimethylbenzene;CCC;Cc1ccc(C)cc1;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
480;1,4-dimethylbenzene__methoxymethane;1,4-dimethylbenzene;methoxymethane;Cc1ccc(C)cc1;COC;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
475;decane__1,3-propanediol;decane;1,3-propanediol;CCCCCCCCCC;OCCCO;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
473;toluene__methoxymethane;toluene;methoxymethane;Cc1ccccc1;COC;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
460;methanol__2-methoxyethanol;methanol;2-methoxyethanol;CO;COCCO;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
459;ethylene glycol__3,6-dioxa-1,8-octanediol;ethylene glycol;3,6-dioxa-1,8-octanediol;OCCO;OCCOCCOCCO;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
458;bis(2-hydroxyethyl) ether__3,6-dioxa-1,8-octanediol;bis(2-hydroxyethyl) ether;3,6-dioxa-1,8-octanediol;OCCOCCO;OCCOCCOCCO;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
489;1,3-dimethylbenzene__methoxymethane;1,3-dimethylbenzene;methoxymethane;Cc1cccc(C)c1;COC;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
495;benzene__2-methylpropane;benzene;2-methylpropane;c1ccccc1;CC(C)C;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
496;tert-butyl ethyl ether__water;tert-butyl ethyl ether;water;CCOC(C)(C)C;O;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
497;propane__toluene;propane;toluene;CCC;Cc1ccccc1;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
498;benzene__butane;benzene;butane;c1ccccc1;CCCC;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
499;butane__1,3-dimethylbenzene;butane;1,3-dimethylbenzene;CCCC;Cc1cccc(C)c1;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
492;propane__1,3-dimethylbenzene;propane;1,3-dimethylbenzene;CCC;Cc1cccc(C)c1;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
491;methyl tert-butyl ether__water;methyl tert-butyl ether;water;COC(C)(C)C;O;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
490;toluene__water;toluene;water;Cc1ccccc1;O;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
487;benzene__propane;benzene;propane;c1ccccc1;CCC;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
488;2-methylpropane__1,3-dimethylbenzene;2-methylpropane;1,3-dimethylbenzene;CC(C)C;Cc1cccc(C)c1;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
486;butane__toluene;butane;toluene;CCCC;Cc1ccccc1;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
485;propane__1,2-dimethylbenzene;propane;1,2-dimethylbenzene;CCC;Cc1ccccc1C;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
484;benzene__methoxymethane;benzene;methoxymethane;c1ccccc1;COC;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
483;2-methylpropane__1,2-dimethylbenzene;2-methylpropane;1,2-dimethylbenzene;CC(C)C;Cc1ccccc1C;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
482;butane, 2-ethoxy-2-methyl-__water;butane, 2-ethoxy-2-methyl-;water;CCOC(C)(C)CC;O;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
481;2-methylpropane__toluene;2-methylpropane;toluene;CC(C)C;Cc1ccccc1;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
493;1,2-dimethylbenzene__butane;1,2-dimethylbenzene;butane;Cc1ccccc1C;CCCC;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
494;tert-amyl methyl ether__water;tert-amyl methyl ether;water;CCC(C)(C)OC;O;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
464;methanol__ethane;methanol;ethane;CO;CC;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
501;triethylene glycol__n-heptane;triethylene glycol;n-heptane;OCCOCCOCCO;CCCCCCC;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
500;diethylene glycol__n-nonane;diethylene glycol;n-nonane;OCCOCCO;CCCCCCCCC;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
525;triethylene glycol__cyclooctane;triethylene glycol;cyclooctane;OCCOCCOCCO;C1CCCCCCC1;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
519;n-pentane__triethylene glycol;n-pentane;triethylene glycol;CCCCC;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
520;diethylene glycol__n-heptane;diethylene glycol;n-heptane;OCCOCCO;CCCCCCC;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
521;hexane__1,3-propanediol;hexane;1,3-propanediol;CCCCCC;OCCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
522;n-pentane__diethylene glycol;n-pentane;diethylene glycol;CCCCC;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
523;methanol__diethylene glycol;methanol;diethylene glycol;CO;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
524;1-propanol__diethylene glycol;1-propanol;diethylene glycol;CCCO;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
526;n-hexane__triethylene glycol;n-hexane;triethylene glycol;CCCCCC;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
517;diethylene glycol__cyclooctane;diethylene glycol;cyclooctane;OCCOCCO;C1CCCCCCC1;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
527;triethylene glycol__cyclopentane;triethylene glycol;cyclopentane;OCCOCCOCCO;C1CCCC1;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
528;1,2-ethanediol__hexane;1,2-ethanediol;hexane;OCCO;CCCCCC;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
529;toluene__triethylene glycol;toluene;triethylene glycol;Cc1ccccc1;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
530;diethylene glycol__n-octane;diethylene glycol;n-octane;OCCOCCO;CCCCCCCC;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
531;1,2-ethanediol__decane;1,2-ethanediol;decane;OCCO;CCCCCCCCCC;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
533;benzene__diethylene glycol;benzene;diethylene glycol;c1ccccc1;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
518;toluene__diethylene glycol;toluene;diethylene glycol;Cc1ccccc1;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
532;ethanol__diethylene glycol;ethanol;diethylene glycol;CCO;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
516;1-propanol__triethylene glycol;1-propanol;triethylene glycol;CCCO;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
508;n-hexane__diethylene glycol;n-hexane;diethylene glycol;CCCCCC;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
515;ethylbenzene__diethylene glycol;ethylbenzene;diethylene glycol;CCc1ccccc1;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
503;n-nonane__triethylene glycol;n-nonane;triethylene glycol;CCCCCCCCC;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
504;triethylene glycol__cycloheptane;triethylene glycol;cycloheptane;OCCOCCOCCO;C1CCCCCC1;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
505;2-propanol__triethylene glycol;2-propanol;triethylene glycol;CC(C)O;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
506;ethanol__triethylene glycol;ethanol;triethylene glycol;CCO;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
507;diethylene glycol__cycloheptane;diethylene glycol;cycloheptane;OCCOCCO;C1CCCCCC1;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
502;n-octane__triethylene glycol;n-octane;triethylene glycol;CCCCCCCC;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
509;diethylene glycol__cyclopentane;diethylene glycol;cyclopentane;OCCOCCO;C1CCCC1;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
514;ethylbenzene__triethylene glycol;ethylbenzene;triethylene glycol;CCc1ccccc1;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
511;cyclohexane__triethylene glycol;cyclohexane;triethylene glycol;C1CCCCC1;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
512;2-propanol__diethylene glycol;2-propanol;diethylene glycol;CC(C)O;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
513;benzene__triethylene glycol;benzene;triethylene glycol;c1ccccc1;OCCOCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
510;cyclohexane__diethylene glycol;cyclohexane;diethylene glycol;C1CCCCC1;OCCOCCO;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
534;methanol__triethylene glycol;methanol;triethylene glycol;CO;OCCOCCOCCO;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
535;2-methylphenol__nonane;2-methylphenol;nonane;Cc1ccccc1O;CCCCCCCCC;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
536;3-methylphenol__nonane;3-methylphenol;nonane;Cc1cccc(O)c1;CCCCCCCCC;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
561;propylene glycol__n-hexane;propylene glycol;n-hexane;CC(O)CO;CCCCCC;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
560;methyl cellosolve__n-hexane;methyl cellosolve;n-hexane;COCCO;CCCCCC;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
559;methyl cellosolve__n-heptane;methyl cellosolve;n-heptane;COCCO;CCCCCCC;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
558;p-xylene__methyl cellosolve;p-xylene;methyl cellosolve;Cc1ccc(C)cc1;COCCO;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
557;ethylbenzene__methyl cellosolve;ethylbenzene;methyl cellosolve;CCc1ccccc1;COCCO;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
556;propylene glycol__n-heptane;propylene glycol;n-heptane;CC(O)CO;CCCCCCC;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
552;3-methylphenol__decane;3-methylphenol;decane;Cc1cccc(O)c1;CCCCCCCCCC;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
555;naphthalene__methyl cellosolve;naphthalene;methyl cellosolve;c1ccc2ccccc2c1;COCCO;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
554;toluene__methyl cellosolve;toluene;methyl cellosolve;Cc1ccccc1;COCCO;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
553;p-cymene__methyl cellosolve;p-cymene;methyl cellosolve;CC(C)c1ccc(C)cc1;COCCO;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
563;propylene glycol__o-xylene;propylene glycol;o-xylene;CC(O)CO;Cc1ccccc1C;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
551;propylene glycol__naphthalene;propylene glycol;naphthalene;CC(O)CO;c1ccc2ccccc2c1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
550;propylene glycol__m-xylene;propylene glycol;m-xylene;CC(O)CO;Cc1cccc(C)c1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
562;methyl cellosolve__n-nonane;methyl cellosolve;n-nonane;COCCO;CCCCCCCCC;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
541;methyl cellosolve__cyclooctane;methyl cellosolve;cyclooctane;COCCO;C1CCCCCCC1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
564;propylene glycol__p-xylene;propylene glycol;p-xylene;CC(O)CO;Cc1ccc(C)cc1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
